guid,entry name,English
94a21c9e-3ea4-4c9e-b325-4de414b36d50,Item_IT_EXP_463,"A linked Arkveld carapace that
is connected by flexible sinew,
allowing it to move like a chain."
b5f50c67-9281-48b1-bc8f-e96e90d5d6c7,Item_IT_464,Arkveld Horn+
94f69f3a-b0d8-4b38-b62d-b3bd172a1118,Item_IT_EXP_464,"A sharp, pointed Arkveld horn.
So menacing, its mere sight dispirits
any who must stand against it."
50adf259-3e7a-491f-96bd-ccf8af37d95e,Item_IT_465,Arkveld Gem
c60baad2-18de-4e81-8bd6-fe6e95f6c2d5,Item_IT_EXP_465,"A mysterious gem that formed
inside an Arkveld. Its pulsating
white light seems to absorb life."
50df7279-5dd6-4990-aff8-3a687342ecdc,Item_IT_466,Arkveld Certificate S
2c64950c-af7e-4f4c-8473-45eea558460d,Item_IT_EXP_466,"A Guild certificate awarded to
those who have hunted an Arkveld.
Used to make equipment."
407b450d-e0ed-4297-bb16-e8af697e3aaa,Item_IT_721,Mizutsune Scale+
3e88b63b-bbf8-45ef-99d5-cf26a8db8849,Item_IT_EXP_721,"A high-quality Mizutsune scale.
Older scales polished over
time can be very valuable."
c970f6a5-8982-4a15-9d37-f529cd73149b,Item_IT_722,Mizutsune Purplefur+
13b3344b-703d-4ecb-86d3-f805555128a0,Item_IT_EXP_722,"High-quality purple Mizutsune
fur. More foam-absorbent than
its lighter counterpart."
4c9fafb6-3bf5-44fd-bad6-6d94981b2fa6,Item_IT_723,Mizutsune Claw+
5276fff3-23b3-47a6-93cd-33934ec63657,Item_IT_EXP_723,"Friction-reducing bubblefoam
helps this deadly claw slice
through prey like sushi."
f1e692c7-9252-49b6-aec1-132a8ed14307,Item_IT_724,Mizutsune Fin+
3ad9f058-00f0-44d9-8834-327c018626d1,Item_IT_EXP_724,"A high-quality Mizutsune fin.
Bubblefoam gives it an elegant
pattern prettier than dye."
091017ff-8df3-4b51-a9a0-d001bcb5353a,Item_IT_726,Mizutsune Tail
098ca368-78e9-47cc-8753-498f70a0528e,Item_IT_EXP_726,"A flowing Mizutsune tail.
It's prized for its supple
fur and beautiful scales."
5eb4b891-b341-46c3-bb27-4defe4a349ae,Item_IT_727,Bubblefoam+
9ba27850-fe1a-41ea-aaa0-dbc23fe35369,Item_IT_EXP_727,"The top layer of Mizutsune
fluid. Removes impurities
and is used in many rituals."
fe586337-049f-44c5-8093-2dfed4a12e46,Item_IT_728,Mizutsune Water Orb
1abcede7-ad58-4e1e-86d3-d24b06ba297a,Item_IT_EXP_728,"A multicolored orb formed
from a crystalized Mizutsune
scale and bubblefoam."
95c2eb96-3bed-4f11-ab8d-a432366669ea,Item_IT_720,Mizutsune Certificate S
989a4c21-569f-46e4-ab44-b8a9db814997,Item_IT_EXP_720,"A Guild certificate awarded to those
who have hunted a Mizutsune.
Used to make equipment."
4c795d2e-ac1d-4e4a-91d0-80cb33d89aeb,Item_IT_711,Zoh Shia Crystalscale
0df96023-b29d-4027-a08b-30da2fb7fb1b,Item_IT_EXP_711,"A crystallized Zoh Shia scale.
Its dull glow evinces the great
energy it contains."
b5bcdd02-b8e5-4f23-84a5-aac4ea8904bd,Item_IT_712,Zoh Shia Layershell
05df983a-e110-4cd4-986d-9d2179298baa,Item_IT_EXP_712,"The coiled nature of Zoh Shia's
layered shell looks as though it
protects as much as it constricts."
5ab4f9ef-42c4-4d93-9d1e-128a6e86253f,Item_IT_713,Zoh Shia Stakeclaw
c5a47997-19b7-44b0-af50-19a57b09c8ea,Item_IT_EXP_713,"Stake-like Zoh Shia claws extended
by hardened Wylk. The Wylkrystal
growths are eerily uniform."
45430fd1-046d-4018-901e-8b3860d18224,Item_IT_714,Zoh Shia Crystalhorn
cdf91870-f2a7-4336-b417-16a5274764c5,Item_IT_EXP_714,"A crystal-coated Zoh Shia horn.
Heavy and wedge-like, as though
it were used to seal something."
180400f3-95d9-47b6-85fe-de9d4b5ba2e4,Item_IT_715,Zoh Shia Crystaltail
6b791a8d-91d5-4d62-92bb-81b4bcb93abb,Item_IT_EXP_715,"A crystal-covered Zoh Shia tail.
The crystals continue to grow
even after the tail is severed."
7781a23d-cad5-4263-8daa-926206487285,Item_IT_717,Faux Whitegleam Orb
c2447350-f087-41d5-a487-05cab1239b0e,Item_IT_EXP_717,"An inorganic orb from inside Zoh
Shia. Something wriggles deep
within its elaborate design."
37838cbb-009a-4ede-a3b9-7148337d01c1,Item_IT_719,Blackember Mass
74d7f106-b169-4bf4-819a-8508cf1a02a0,Item_IT_EXP_719,"A small, swollen mass from the
inside of Zoh Shia. It pulses
with an alien-like quality."
9e3bb5f2-e993-4278-bf3a-2c6860743ef8,Item_IT_710,Zoh Shia Certificate S
c091bb88-a10a-4b2b-abc4-04461506ed69,Item_IT_EXP_710,"A Guild certificate awarded to
those who have hunted Zoh
Shia. Used to make equipment."
aeecec78-12a0-4481-acbf-51cc5c1bd396,Item_IT_730,Lagiacrus Scale+
87a1d8f1-712a-40c0-884d-a13fe000c600,Item_IT_EXP_730,"A high-quality Lagiacrus scale.
Both its robustness and beautiful
blue hue are truly breathtaking."
faeae2da-3b04-40ec-8959-76871e20cfec,Item_IT_731,Lagiacrus Hide+
483d628d-3f8d-404d-88a2-a99165303dd5,Item_IT_EXP_731,"A fine hide taken from a Lagiacrus.
It's quite strong and immensely
flexible."
d504a3e5-dcf8-43b5-bc70-a81195059ffb,Item_IT_732,Lagiacrus Shockspike
f38e849f-7dce-4ed8-abf3-61cdd85d997f,Item_IT_EXP_732,"The spike from a Lagiacrus's back.
Safe to handle since it's used to
release electricity, not generate it."
5809a80c-9f93-40a7-bbde-5d3d280d79f6,Item_IT_733,Lagiacrus Horn+
cfeedcb4-e2f4-4d02-982a-0aa5194a13f6,Item_IT_EXP_733,"A fine horn taken from a strong
Lagiacrus. Merely having one on
hand is enough to draw attention."
57da3343-23e0-43ce-8f13-f1af4833e000,Item_IT_734,Lagiacrus Tail
a97305b3-b8fb-43f9-a0d8-c4da75928e81,Item_IT_EXP_734,"The tail of a Lagiacrus. Used not
only in weaponcraft, a certain
village also considers it a delicacy."
7946209d-94b6-43e1-8e47-1aa9dcf444c6,Item_IT_735,Lagiacrus Claw+
07cfa071-0b93-45c5-b083-eeb9c4f0d2f3,Item_IT_EXP_735,"The sharp claw of a Lagiacrus.
Though unremarkable at a glance,
a single strike from it can be fatal."
956a304a-a6ce-4546-9332-657dbd78892d,Item_IT_736,Lagiacrus Sapphire
4af349a6-f014-4ecb-ade1-bb60d7038fd3,Item_IT_EXP_736,"A deep azure gem formed inside
a Lagiacrus. The sound of rippling
water can be heard from its core."
0283fa49-7bf0-45b3-bf4b-255fc162941d,Item_IT_729,Lagiacrus Certificate S
0f72ecec-e927-4922-88a8-de6b90e9aefd,Item_IT_EXP_729,"A Guild certificate awarded to
those who have hunted a Lagiacrus.
Used to make equipment."
b95e7df2-2921-4821-b202-b2241e0ad533,Item_IT_467,Heavy Blunt Pod
7eb89034-4478-4832-8c7c-96d8a4621350,Item_IT_EXP_467,"Slinger ammo that inflicts
massive blunt damage where
it lands."
98340dee-bbeb-43a7-8b62-b4dfb74c58b9,Item_IT_468,Heavy Slicing Pod
4cc3f207-c7f7-441a-a806-eff435b399e9,Item_IT_EXP_468,"Slinger ammo that inflicts
massive severing damage where
it lands."
75cef786-3e98-4040-a943-c15ebcb7b4ca,Item_IT_469,Heavy Explosion Pod
87a0db32-a3a2-4b20-9e70-0a40b8ea172d,Item_IT_EXP_469,"Slinger ammo that explodes on
impact, causing massive damage."
e536ca9e-58f7-47a5-8fde-dfc270fbaf69,Item_IT_813,Helix Piercing Pod
e0a19978-7949-4d62-a459-77f659ecbcac,Item_IT_EXP_813,"Slinger ammo usable even
underwater that deals piercing
damage on impact."
699314a7-eaeb-42d1-936b-df99491d1e7e,Item_IT_814,Bladescale Pod
1c11eebe-c6d8-4448-a1d5-d1bfdbdd6a13,Item_IT_EXP_814,"Slinger ammo that lodges into a
target for continuous damage. Can
be attacked for additional damage."
8f8e61f9-ea53-4b5a-9b6a-e14f652dbbb5,Item_IT_815,Shield Generator
fb3c7063-ae53-44af-956f-fc756c9595d7,Item_IT_EXP_815,"Slinger ammo that creates a
shield where it lands, blocking
monster attacks for a while."
819702ec-8389-4aef-98d4-679553490e05,Item_IT_820,Compact Anti-Wyvern Gun
6758e29f-a4f1-460b-a007-312c9155b390,Item_IT_EXP_820,"Load it into the Slinger for firing.
An energy-charge mechanism
allows you to boost its power."
bfcd82ec-adb0-45b1-86cf-73f5ee9442cb,Item_IT_470,Basic Material
a4cbb0c9-022b-4915-b3dd-cc9800f96f81,Item_IT_EXP_470,"Assorted materials from target
monster obtained as bonus rewards."
c5eb5c17-c0ff-4725-9456-c7fdbc03a9e8,Item_IT_471,Valuable Material
8eff7b55-b429-4315-9251-89838b9561c6,Item_IT_EXP_471,"Valuable materials from target
monster obtained as bonus rewards."
8a3650df-7f33-4971-a721-ecb4c3e5fd27,Item_IT_480,Nerscylla Shear
de29032d-29a7-42ae-9c43-5f70ff050495,Item_IT_EXP_480,"A flexible, venomous Nerscylla
fang. Beware its lethal poison
when handling it!"
d408e2ec-3c66-4f58-a3ee-d69d7d450a0a,Item_IT_481,Guardian Fulgur Scale+
93d482cb-2afc-4f06-8b5b-8c0ddbdc10ab,Item_IT_EXP_481,"A high-quality Guardian Fulgur
Anjanath scale. Surprisingly heavy,
and zaps you when touched."
474c7291-e0e5-4814-9f11-04541bc86d10,Item_IT_482,Guardian Fulgur Pelt+
7f3265d0-22be-4645-8df6-64ac20c77198,Item_IT_EXP_482,"A high-quality Guardian Fulgur
Anjanath pelt. Wild patterns have
overshadowed its original form."
d9a3b387-f159-4f3f-ab66-8a71545898aa,Item_IT_483,Guardian Fulgur Fang+
d92f5f73-4432-48d0-a7d9-2953aef35c9a,Item_IT_EXP_483,"A sharp fang from a Guardian Fulgur
Anjanath. Built to withstand the
fierce crushing power of its jaw."
23eb0f09-5102-4bf5-aed3-33481543eaeb,Item_IT_484,Guardian Fulgur Nosebone+
e25ccdbb-bcf5-45d9-9aa1-474ecbed4671,Item_IT_EXP_484,"The nasal bone of a Guardian
Fulgur Anjanath. The mucus from
it is charged with electricity."
46db38ff-8207-494c-a028-d906e5b9071a,Item_IT_485,Guardian Fulgur Tail
0936362c-9e9d-47d9-81e4-57baa06cef98,Item_IT_EXP_485,"A Guardian Fulgur Anjanath tail.
Packed with thick muscles that
help it maintain balance."
a05a8ae4-0969-45ee-befd-eb89debb5018,Item_IT_486,Guardian Fulgur Gem
f8ef1d30-dd71-45fc-8c34-ef53d1b96f83,Item_IT_EXP_486,"A rare jewel that developed within
a Guardian Fulgur Anjanath. Said
to hold the might of the heavens."
ace0dc2d-cdc5-4b41-967f-d26b4aa5c312,Item_IT_487,Herbivore Carapace
1f5f8b3a-186b-46ce-8466-64fa0299afad,Item_IT_EXP_487,"A thick carapace from an
herbivore. Even the smallest
ones are incredibly durable."
51a32d16-24fc-42fa-8b8c-287cc1953789,Item_IT_488,Bulaqchi Carapace
cd73419a-1a94-48a1-a150-beae09507a68,Item_IT_EXP_488,"A high-quality Bulaqchi
carapace. Easy to process
and incredibly tough."
b2edfa80-57c0-4adc-984b-71acef83ea79,Item_IT_489,Monster Fluid
324f8d9c-cc7f-4fc1-ac8b-c18b0b2d924a,Item_IT_EXP_489,"A liquid bugs suck from
monsters. Mixes with insect
fluids to form an adhesive."
1e9b6c8c-50e5-40ee-88b7-18f17fc92199,Item_IT_490,Monster Broth
0c9ae8e9-56cd-4c5f-b7a5-83d2e55361a1,Item_IT_EXP_490,"A broth made from only the
thickest of a monster's
juices. Quite rich."
f257a03c-a03c-4a8b-a370-a37996cac9e9,Item_IT_491,Talioth Scale+
51f18fd0-72a0-4de7-af66-db380c812537,Item_IT_EXP_491,"A high-quality Talioth scale.
Built to survive fierce battles,
but still not much to look at."
071491fa-324d-4026-874a-202b6825c9a1,Item_IT_492,Wingdrake Hide+
e4f8be46-1c55-43b7-ba76-1490b5eec972,Item_IT_EXP_492,"A rare material carved from
wingdrakes. It's both tough and
easy to work with."
39a7630a-d2b1-4711-83e3-93a1583be8f4,Item_IT_493,Piragill Fin
74ab8844-ebe7-4512-9b88-17ddcdabf369,Item_IT_EXP_493,"A Piragill fin. Its sharp edge
cuts into prey like a knife
through butter."
10c00e63-b1a8-4a17-978d-9bfc3f1cd255,Item_IT_494,Piragill Fin+
3cf1c565-00cc-4786-9709-170a33cf3175,Item_IT_EXP_494,"A high-quality Piragill fin.
A deep scarlet, it will slice
flesh at the slightest touch."
62484d1f-8875-406b-9d84-d73466c6fd16,Item_IT_496,Kranodath Skull
672affe5-68ed-4773-bbd6-a7634f7219bb,Item_IT_EXP_496,"A Kranodath skull. Its incredible
resilience makes it a great
material for armor."
35616f56-e6a5-4957-be3b-8b2354fe1332,Item_IT_497,Kranodath Skull+
868978e1-8faa-4ea2-b7c7-bb8770e079bb,Item_IT_EXP_497,"An extra hard Kranodath skull. So
tough that it won't crack even if
you pound on it with all your might."
69d34002-e4e5-4e7f-a9d8-519c894d8f4d,Item_IT_498,Comaqchi Shell
d2564f49-2ac1-4556-b76f-8e80c3ec2266,Item_IT_EXP_498,"A Comaqchi shell. Incredibly
smooth with an attractive luster."
7c4f678d-16a9-4ef1-be82-9aab73cf9b7f,Item_IT_499,Comaqchi Carapace
acc04bb2-2d40-4cd0-a133-818eb75f58ca,Item_IT_EXP_499,"A high-quality Comaqchi shell.
Its glorious color bewitches all
those who see it."
27da43f1-a9ad-486e-92ff-95ce461217a9,Item_IT_502,Guardian Seikret Feather
816803b5-42d3-422f-afcd-f8a8e0e3a026,Item_IT_EXP_502,"A Guardian Seikret feather.
Strong enough to deflect blades."
be756627-4892-42ad-ab98-f815feff8d49,Item_IT_503,Guardian Seikret Feather+
faa012af-7ed9-4247-b220-132366feee0c,Item_IT_EXP_503,"A high-quality Guardian Seikret
feather. Astoundingly lightweight,
yet perfectly resilient."
d2a9f43e-5f9c-4a1b-8bd9-87b32c9b0ba0,Item_IT_504,Congalala Pelt
b4ea2f8f-258b-427c-9461-d5558323f929,Item_IT_EXP_504,"The pink fur of a Congalala.
The tufts of fluffy hair are an
ideal material for clothing."
66f0a543-2df1-45f2-b3b3-037d7c5fa548,Item_IT_505,Congalala Claw
d4aac0e3-ebcc-4031-a19c-46b12317bbf4,Item_IT_EXP_505,"The long claw of a Congalala.
Large and sharp, it gouges
anything it touches."
969b544e-3cf4-4646-93ea-c526e63491ed,Item_IT_506,Congalala Fang
d5281f7c-f6fb-48d9-bddc-ce1a42443b78,Item_IT_EXP_506,"A Congalala incisor. While blunt,
it is tough enough to crush even
the hardest of substances."
d4745ccd-d2d1-4457-96e2-455b1094e741,Item_IT_507,Vibrant Pelt
96dd1416-225e-460b-8684-deed26c2a59b,Item_IT_EXP_507,"Vibrant hair that grows on the head
of a Congalala. The lovely colors
are proof of its position in its pack."
523176e4-42f2-4cf1-8b4d-0893266bac99,Item_IT_508,Congalala Certificate
23a9c58b-22fa-4958-8a4e-9937814b9fb7,Item_IT_EXP_508,"A Guild certificate awarded to
those who have hunted a Congalala.
Used to make equipment."
f53e2bf7-9713-4e84-8994-b6b1597986d6,Item_IT_509,Congalala Pelt+
4c1c87c4-59f1-4145-b96f-bc52711ba731,Item_IT_EXP_509,"High-quality Congalala fur. Stout
and resilient, an important
crafting material once processed."
343f4b31-f847-421c-9ebf-e12148653279,Item_IT_510,Congalala Claw+
3904bc64-36d5-435a-8cfc-d03566af6137,Item_IT_EXP_510,"A long, hard, sharp claw from the
wildest of Congalala, and no less
tricky to manage than its source."
1aff6b88-0d47-4040-9c34-7035055be723,Item_IT_511,Congalala Fang+
9ad15ca3-26bb-441f-82ad-70f4065e7340,Item_IT_EXP_511,"An extra large Congalala fang.
Its sturdiness is better suited
for crushing than tearing."
b261f498-f18b-4f68-9c8a-b52d57b70eb9,Item_IT_512,Vibrant Pelt+
5f553067-7c45-4f2a-b7c1-deda4c949777,Item_IT_EXP_512,"Vibrant hair from a Congalala's head.
The tuft works as crown of sorts,
establishing its status as leader."
31dea2a5-dd7e-4fd3-b925-0634e3af3e57,Item_IT_513,Nerscylla Shell
02c84b37-53f2-49b4-9945-a8b4094d2c80,Item_IT_EXP_513,"The outer shell of a Nerscylla.
Extremely light, with a distinctly
aposematic coloration."
f73b9948-3494-4515-9e41-f73d9a7c8e10,Item_IT_514,Nerscylla Chelicera
4d23994f-b707-4489-bd7f-02aa92542a31,Item_IT_EXP_514,"The retractable venomous fang of
a Nerscylla. Handle with care!"
d4aace22-f652-4df3-bdfd-5396035e02e6,Item_IT_515,Nerscylla Claw
8d7e75b8-65ae-458d-9a3f-2a1b3aab0a15,Item_IT_EXP_515,"A lightweight, scythe-like claw
that enables the Nerscylla's
swift and deadly attacks."
06a37510-1f14-4697-90dc-714968400102,Item_IT_516,Nerscylla Spike
62f875bf-8b0a-4982-89de-de6e6647c9db,Item_IT_EXP_516,"A dorsal spike and poison sac used
to drip poison onto prey passing
under the Nerscylla's nest."
a65d6d98-a936-4c3e-9762-2a85113a55db,Item_IT_517,Nerscylla Certificate
936cea85-7cf0-4ca7-ae2a-a5fd2b155e78,Item_IT_EXP_517,"A Guild certificate awarded to
those who have hunted a Nerscylla.
Used to make equipment."
e390312e-113a-40b7-a806-7ecffda20b71,Item_IT_518,Nerscylla Carapace
b9e888f1-1a55-4160-ae7f-2a34bfd29e5f,Item_IT_EXP_518,"A sturdy Nerscylla carapace. The
porcelain-white material is highly
prized, particularly among women."
f50f0287-abcf-4340-965b-bd01840eaf82,Item_IT_519,Nerscylla Claw+
671e1b55-9799-4227-ab9e-4cbd9fa186f3,Item_IT_EXP_519,"This keen Nerscylla claw lashes
out from the shadows to claim
an ever-growing list of victims."
0f4fb700-f509-4a2a-9aa8-b8e22170b7d6,Item_IT_520,Nerscylla Spike+
b2d3b0ed-ee90-4233-a126-73e3a88abb84,Item_IT_EXP_520,"An especially large Nerscylla
spike, prized more for its lethal
poison sac than its sharpness."
a8da1713-8eec-4663-820e-bd03374f975c,Item_IT_521,Nerscylla Certificate S
0823cf19-2141-424d-95dc-64218778cd0f,Item_IT_EXP_521,"A Guild certificate awarded to
those who have hunted a Nerscylla.
Used to make equipment."
c53eb300-8955-4713-8fb3-df3e24a8e9af,Item_IT_522,Kut-Ku Scale+
6b37bb0c-0bec-43ed-9547-09a9627b65bc,Item_IT_EXP_522,"Quality scale from a Yian Kut-Ku.
Its size and weight make it even
more impressive than normal."
d44d2df8-547e-4e0d-8cee-13ee0b73c23f,Item_IT_523,Kut-Ku Carapace
47dd5c72-edb4-4672-acfb-8b63e1cdcc93,Item_IT_EXP_523,"Unyielding Yian Kut-Ku carapace.
Its vivid red hue won't dim even
when exposed to intense heat."
f28c87e4-1d32-48f9-975f-763cf02f53b7,Item_IT_524,Kut-Ku Ear
3a4f4b46-c46b-4d55-a939-cd86cea47d51,Item_IT_EXP_524,"The distinctive ear of a Yian
Kut-Ku. Stretchy and resistant to
fire, it makes fine armor lining."
c878299f-2412-4c6a-8653-d8257ae2bd62,Item_IT_525,Giant Beak
a89f9fbc-b0a7-4dc2-bffc-972a6bfd8a55,Item_IT_EXP_525,"The massive beak of a Yian Kut-Ku.
Sturdy enough to peck through
even the rockiest of terrain."
937f7220-8f5d-4a5e-9541-50a7e2e18fff,Item_IT_526,Kut-Ku Wing
9c325b66-c687-4d9d-acff-60194fb2c9f7,Item_IT_EXP_526,"Quality Yian Kut-Ku wing membrane.
A triple threat of sturdiness,
flexibility, and fire resistance."
bcb5526c-79b3-4f71-a0cf-af8c799f1675,Item_IT_527,Yian Kut-Ku Certificate S
975cf1e8-9d41-4ccd-8fc8-9dcca9ef9d8b,Item_IT_EXP_527,"A Guild certificate awarded to
those who have hunted a Yian
Kut-Ku. Used to make equipment."
477bb8d2-4b8e-495b-83d5-26c0f077d693,Item_IT_528,Rubbery Hide
6c21b4a9-5c16-44dc-ad67-b71139590191,Item_IT_EXP_528,"Elastic, electricity-resistant hide
worn by a Nerscylla. Thought
to be from another monster."
45049241-e2d0-4f40-aae5-997761e89e3c,Item_IT_529,Rubbery Hide+
a6efc12e-4302-48e5-9081-60c03efcbb7e,Item_IT_EXP_529,"The quality hide of a Gypceros.
The baggy, stretchy feel of it is
oddly pleasing to the wearer."
4f0ba03e-4722-4723-85ce-65c200b2bf19,Item_IT_530,Gypceros Wing
e915ccbe-38ac-4858-8bbb-8d415647f366,Item_IT_EXP_530,"A quality Gypceros wing membrane.
Offers the same shock and poison
protection—now with comfy stretch!"
9a768566-521d-4b9a-8b8f-7d5f2ece8d56,Item_IT_531,Gypceros Head
1003bcc7-a16a-49da-80fa-98389776d946,Item_IT_EXP_531,"The uniquely shaped head of
a Gypceros. A must-have for
Gypceros lovers!"
3c8b534c-a15b-46d7-9d77-b88ef1e5e279,Item_IT_532,Gypceros Tail
9b7535c3-c8a6-4033-b7bd-a2b40401f580,Item_IT_EXP_532,"The tail of a Gypceros. The most
pliant body part, and thus the
most difficult part to damage."
96b1c62a-1060-4e73-8ec9-69f9d23fd016,Item_IT_533,Gypceros Certificate S
d07730e0-eed0-4cbb-b89a-3ff46491add5,Item_IT_EXP_533,"A Guild certificate awarded to
those who have hunted a Gypceros.
Used to make equipment."
8b26c6d6-1940-4a90-a1bf-0c8520af0ce7,Item_IT_534,Bird Wyvern Gem
ffb8e077-51c5-4230-af4e-3709df4f7cc0,Item_IT_EXP_534,"A valuable gem that can be
harvested from bird wyverns. Said
to fetch a high price on the market."
d8a6d96e-4752-48b3-a1c4-8930f6a36306,Item_IT_535,Dash Extract
39db5317-0f18-4f4d-82b2-a2013a5b568d,Item_IT_EXP_535,"A mysterious substance
culled from certain monsters
that increases endurance."
a4246c1f-c5ad-46dc-bf1e-55caf85f04d8,Item_IT_536,Rathian Certificate S
837a1b09-9ba3-416f-925b-01d641b8eec7,Item_IT_EXP_536,"A Guild certificate awarded to
those who have hunted a Rathian.
Used to make equipment."
0b5097cf-70ae-453d-88a2-6be4423ae3e2,Item_IT_537,Blangonga Pelt+
479ae92e-d9b7-4a2a-bf46-79172872b234,Item_IT_EXP_537,"Fine fur from a Blangonga. Its
springy resilience and warmth
make it prized in cold regions."
f4197a85-6d01-4842-b5d2-35b54c707f81,Item_IT_538,Blangonga Fang+
41498133-e575-4fa5-bec9-d482e5428854,Item_IT_EXP_538,"A Blangonga canine. As large
as a human thigh, it's
basically a weapon already."
a31a7fd4-7102-41ef-a252-72f2c18663d5,Item_IT_539,Blangonga Whisker
9a605da0-cff4-402b-911a-ea21b97ccede,Item_IT_EXP_539,"A glorious mustache is the
mark and pride of a Blangonga
leader, a symbol of its might."
4756d732-265c-402e-8fea-abf78aef45d7,Item_IT_540,Blangonga Tail
4d7af611-9dc2-4d83-a21c-89d755c256f8,Item_IT_EXP_540,"The tail of a Blangonga.
The silky, lustrous coat
is heavenly to the touch."
aec76684-0451-4798-a249-85129a77b51d,Item_IT_541,Blangonga Certificate S
cf1676dc-4b16-4f98-843c-efc3925b7260,Item_IT_EXP_541,"A Guild certificate awarded to
those who have hunted a Blangonga.
Used to make equipment."
1ee6007c-56a6-4349-bb96-b3e0736fca5b,Item_IT_542,Gravios Carapace
5531f85f-6dff-459d-a659-bb831b1a40ca,Item_IT_EXP_542,"The sturdy carapace of a Gravios.
Fused with ore by intense heat,
it has grown abnormally tough."
d5f299e6-d0cb-498c-a563-12fdab24484c,Item_IT_543,Gravios Skull
2697dd1e-bdf8-4292-870f-cd3ef8666b17,Item_IT_EXP_543,"The head armor of a Gravios,
hardened by its own heat.
Makes it hard to work with, too."
85bbad2f-e9ea-4ed3-bcc2-c2797c4f9d9f,Item_IT_544,Gravios Pleura+
72bc38b3-20d5-4851-a0f7-02bd0f750f51,Item_IT_EXP_544,"Shell that covers a Gravios's torso.
It's grown so thick over time that
average attacks do nothing to it."
8a82bfdc-6fcf-4420-a9b1-b64a84b06356,Item_IT_545,Gravios Medulla
526f468b-7f77-444d-9ebb-cbde70381063,Item_IT_EXP_545,"Though hard to extract and hard
to craft, the brain stem is an
especially precious Gravios part."
7a7ca0b7-e88d-41f7-b88d-9c7b4d1770d6,Item_IT_546,Gravios Wing
840a5834-992c-4553-994d-82d6f40d7603,Item_IT_EXP_546,"The hefty wing of a Gravios.
Recently, the demand and value
of the material has been rising."
c5dc4789-e4f9-415c-abdd-cac14fc23c35,Item_IT_547,Gravios Certificate S
dc58fed5-e1bf-4ecb-a87c-166169453db6,Item_IT_EXP_547,"A Guild certificate awarded to
those who have hunted a Gravios.
Used to make equipment."
ffcc8823-5e6b-46b3-a75a-9fa89ab63759,Item_IT_548,Seregios Slavescale
15b10bca-798b-4b5b-a2b2-c0c874119154,Item_IT_EXP_548,"A sharp scale the Seregios
can make stand on end.
Gouges anything it touches."
c5037936-9c9f-4134-8f20-cbbfac249162,Item_IT_549,Seregios Airblade
b9aabcad-2b43-4c18-864a-fad2a6d8dfe9,Item_IT_EXP_549,"A blade shot from the body
and carried on the wind
toward unsuspecting hunters."
73808088-6ce7-4e63-a021-60c0cffcf7e4,Item_IT_550,Seregios Carver
d543bfca-abc7-4327-b1db-ce12480f2f23,Item_IT_EXP_550,"Hooked hind leg talons that
tear through armor and flesh
without mercy."
41a895d7-b7d2-4d1d-8b30-843cb54d7754,Item_IT_553,Seregios Scraper
7e704f54-2fb5-4bc2-a099-3aeefbfd7569,Item_IT_EXP_553,"A wing talon. Most attacks come
from the hind legs; the wings serve
to shift weight."
439ab11c-ee95-4312-839d-ec574b018fd9,Item_IT_551,Seregios Impaler
fd576b87-fae9-4b8b-af79-b74f0618065f,Item_IT_EXP_551,"A spear-like tail covered in
blade-like scales. Capable
of truly horrific things."
b15f63c4-172c-4ecd-9ba7-0291ce9c9028,Item_IT_552,Seregios Breacher
cd44796e-4577-42fe-b462-0821fa2f7943,Item_IT_EXP_552,"A sharp horn like a hefty axe
that, not surprisingly, makes
for fine equipment."
ac92b52f-6df4-4e9c-95ae-bbfb09235063,Item_IT_554,Seregios Dissenter
18449bd7-becf-4126-bfaf-65f3ca7aa65a,Item_IT_EXP_554,"A single scale that points
defiantly in a different
direction from its brethren."
8faaa653-4249-42ae-bfe7-b10f5db9d74b,Item_IT_555,Seregios Certificate S
cb8271e1-3c8d-40ad-8446-10157c1613d9,Item_IT_EXP_555,"A Guild certificate awarded to
those who have hunted a Seregios.
Used to make equipment."
01127372-8df0-4bd2-95e5-47e9cc179225,Item_IT_738,Omega Screw
ea1eeb01-27ba-4719-aeea-a0f0c7929bee,Item_IT_EXP_738,"A puzzling screw from Omega Planetes.
Made with such precision and
complexity that it cannot be replicated."
961f54af-1bdb-444e-b17f-31aca7d06c53,Item_IT_739,Omega Spring
1dd871e3-1e07-440b-b80b-228a9809c550,Item_IT_EXP_739,"A puzzling spring from Omega Planetes.
Its detailed makeup allows it to
bear unusually heavy loads."
8b92c178-83ac-4caa-a920-3ad7c4bce26f,Item_IT_740,Omega Pedal
1b6c1913-f945-4cac-b28f-fa78d376362a,Item_IT_EXP_740,"A puzzling pedal from Omega Planetes.
Its incredible technological capabilities
allow it to move many parts at once."
d29a6a22-9c8f-4b39-8d30-041fd879004e,Item_IT_741,Omega Lens
fda19b18-c0eb-4ed3-b549-6fdffc333f42,Item_IT_EXP_741,"A puzzling lens from Omega Planetes.
It's said that peering through it allows
you to see into a new dimension."
02ab0554-b0eb-49ee-bfbc-5a52866a4257,Item_IT_743,Omega Axle
84079929-136a-4edd-b67f-ba78033dcbfb,Item_IT_EXP_743,"A puzzling axle from Omega Planetes.
Interdimensional technology allows
it to rotate with immense force."
21c6b82a-829b-422e-82c5-fb18766b4530,Item_IT_744,Omega Nodule
